iter	Logloss
259	0.01020271688
260	0.01008765418
261	0.01003984046
262	0.01000183047
263	0.009926476977
264	0.009899766479
265	0.009852236152
266	0.009708101262
267	0.009681303151
268	0.009651231604
269	0.0096129432
270	0.009594905703
271	0.009530209147
272	0.009478935054
273	0.009392681531
274	0.009347553256
275	0.009227394511
276	0.009176656391
277	0.009146545888
278	0.009113246634
279	0.009066028979
280	0.009002152738
281	0.008928772395
282	0.008888281177
283	0.008858118934
284	0.0088040841
285	0.008734200052
286	0.008713948527
287	0.008673092034
288	0.008651478866
289	0.008592635207
290	0.008580527089
291	0.008560880504
292	0.008528227646
293	0.008506466958
294	0.008484947376
295	0.008445815049
296	0.008420062105
297	0.008403042716
298	0.008387808151
299	0.008319555678
300	0.008274177826
301	0.008210688293
302	0.008159978277
303	0.008128404255
304	0.008099515659
305	0.008069203131
306	0.008017379115
307	0.007971687715
308	0.007949181692
309	0.007934447297
310	0.007915297291
311	0.007882883033
312	0.00781891973
313	0.007792322614
314	0.007752003323
315	0.007721919954
316	0.007663440947
317	0.007648107745
318	0.007609827081
319	0.007567078338
320	0.007519474952
321	0.007477991118
322	0.007449441011
323	0.007432980941
324	0.0073731277
325	0.007357732236
326	0.00734411194
327	0.007320650337
328	0.007306817617
329	0.007284484573
330	0.007231820688
331	0.007219803177
332	0.007188161094
333	0.007165379101
334	0.007109586177
335	0.007088519451
336	0.007009258642
337	0.006993778252
338	0.006936174731
339	0.006924561915
340	0.006908623289
341	0.006840449281
342	0.006829401223
343	0.006822731323
344	0.006803400911
345	0.006775438733
346	0.006729376368
347	0.006714567969
348	0.006673914388
349	0.006663322623
350	0.006628383385
351	0.006572317039
352	0.006544278291
353	0.006530655796
354	0.00651847566
355	0.006460899977
356	0.006429144446
357	0.006412308278
358	0.006385857492
359	0.006346302458
360	0.006312248644
361	0.006296276024
362	0.006288703275
363	0.006276495413
364	0.006260954259
365	0.006239065668
366	0.006214560797
367	0.006199242153
368	0.006186939876
369	0.006167414131
370	0.006147950716
371	0.006114135951
372	0.006095389663
373	0.006015334327
374	0.005999782628
375	0.005972952906
376	0.005949284981
377	0.005930728471
378	0.005907486612
379	0.005897673314
380	0.005875022598
381	0.005860431324
382	0.005843379383
383	0.005808402381
384	0.005793641888
385	0.005786092465
386	0.005771649592
387	0.005766960653
388	0.005736346004
389	0.005723471976
390	0.005671759071
391	0.005660795747
392	0.00564718474
393	0.005626237912
394	0.005615460225
395	0.005597591044
396	0.005574616321
397	0.005558441557
398	0.005545601941
399	0.00554004838
400	0.005527584388
401	0.005501810247
402	0.005481780119
403	0.005466447489
404	0.005459025195
405	0.00543854201
406	0.005421992896
407	0.005376270562
408	0.005355350611
409	0.005339515359
410	0.00532832421
411	0.005305522669
412	0.005293238514
413	0.005280097422
414	0.005234890338
415	0.005207868826
416	0.005192676105
417	0.005176342792
418	0.005161996607
419	0.005157657497
420	0.005132219551
421	0.005117465817
422	0.005095932205
423	0.005089666067
424	0.00507612629
425	0.005034949179
426	0.005021969085
427	0.005017369752
428	0.005004413361
429	0.004993515621
430	0.004981886537
431	0.004957175108
432	0.004951177204
433	0.004933343826
434	0.004919030199
435	0.004911956372
436	0.004906793825
437	0.004892164572
438	0.004882124287
439	0.004821139052
440	0.004801913319
441	0.004797002419
442	0.004783494358
443	0.00477473198
444	0.004741146461
445	0.004732064887
446	0.004703918632
447	0.00467726352
448	0.004665285641
449	0.004660782383
450	0.004644729928
451	0.004636073727
452	0.004610524274
453	0.004599646352
454	0.004583414221
455	0.004574722869
456	0.004544167215
457	0.004537710181
458	0.004529656027
459	0.00452459562
460	0.004513584141
461	0.004499454857
462	0.004489467824
463	0.004470761452
464	0.004465340905
465	0.004414298498
466	0.004411033179
467	0.004395754564
468	0.004391704706
469	0.004369523057
470	0.00436346854
471	0.004346174917
472	0.004321285024
473	0.004310918309
474	0.004299083037
475	0.004278216857
476	0.004270726688
477	0.004264287878
478	0.004258271043
479	0.004245811834
480	0.004220565442
481	0.004200593294
482	0.004188772232
483	0.004181210716
484	0.004171569603
485	0.004164727153
486	0.004157638048
487	0.004137141687
488	0.004108856624
489	0.004100894376
490	0.004093136561
491	0.004075908925
492	0.004070029902
493	0.004041118317
494	0.004036028742
495	0.00403084209
496	0.004021688772
497	0.004007281428
498	0.003992970411
499	0.003987830679
500	0.003975716422
501	0.003951814154
502	0.003934369215
503	0.003914708976
504	0.003910751753
505	0.003906956992
506	0.00390038528
507	0.003889611252
508	0.003882131376
509	0.003873956456
510	0.003856616346
511	0.003848163374
512	0.003844811524
513	0.003822779318
514	0.003810672652
515	0.00380346302
516	0.003795815537
517	0.003791990003
518	0.003788894633
519	0.003783432239
520	0.003774583997
521	0.003742241896
522	0.003739032933
523	0.003730190148
524	0.003716707581
525	0.003671770029
526	0.003659943064
527	0.003649032216
528	0.003634167843
529	0.003627425967
530	0.003610217792
531	0.003601827352
532	0.003596746545
533	0.003586762115
534	0.003577077373
535	0.003562067794
536	0.003558306092
537	0.003550987659
538	0.003546424642
539	0.003542074215
540	0.003537759263
541	0.003530549503
542	0.003509710955
543	0.00349843287
544	0.003491605618
545	0.003483846763
546	0.003477457351
547	0.003462388647
548	0.003448662535
549	0.003438270749
550	0.003433985539
551	0.003423682375
552	0.003416277022
553	0.00341279497
554	0.003404134555
555	0.003397104552
556	0.003390792803
557	0.003376089979
558	0.003342632559
559	0.003339831264
560	0.003326431942
561	0.003311184046
562	0.003294590953
563	0.00328645009
564	0.003283521232
565	0.003277435231
566	0.003266559939
567	0.003259986237
568	0.003259980153
569	0.00325495342
570	0.003254940253
571	0.003254939678
572	0.003254935295
573	0.00325382383
574	0.003250215694
575	0.003226109335
576	0.003219395735
577	0.003216368085
578	0.003211535413
579	0.003199787158
580	0.003197171591
581	0.003193290399
582	0.003190487072
583	0.003172795896
584	0.003163543506
585	0.003156352842
586	0.003152332702
587	0.003140398704
588	0.003131055126
589	0.003126458784
590	0.003107400938
591	0.003097250485
592	0.003085643375
593	0.003083196425
594	0.003071833104
595	0.003065907798
596	0.003058690624
597	0.003052552447
598	0.003049506204
599	0.00304950202
600	0.003038047408
601	0.003033201297
602	0.003025497718
603	0.003018422315
604	0.003013757671
605	0.003002793518
606	0.002990927467
607	0.002985904531
608	0.002982393362
609	0.002980124787
610	0.002980112839
611	0.00297718319
612	0.002975975525
613	0.002958240531
614	0.002947474578
615	0.002942789431
616	0.002939872812
617	0.002922906527
618	0.002907362645
619	0.002903416171
620	0.002901388608
621	0.002898057774
622	0.002894015151
623	0.002890849823
624	0.002880463224
625	0.002870908694
626	0.002863445548
627	0.002858013532
628	0.002852316063
629	0.002845312779
630	0.00284249902
631	0.00281793382
632	0.00280576569
633	0.002792598053
634	0.002777188452
635	0.002772620641
636	0.002762999692
637	0.002760327496
638	0.002756498719
639	0.002751645719
640	0.002737756902
641	0.002735468239
642	0.00273236144
643	0.002720051727
644	0.002712989389
645	0.002707231633
646	0.002702050872
647	0.002698945363
648	0.002697450351
649	0.002690443484
650	0.002686967559
651	0.002682649007
652	0.002677107332
653	0.002669596423
654	0.002669589262
655	0.002669589262
656	0.002663093782
657	0.002657240452
658	0.002645390499
659	0.002642272155
660	0.002639973418
661	0.002636636189
662	0.002628965457
663	0.002628943136
664	0.002626362562
665	0.002622761607
666	0.002615236574
667	0.002612711739
668	0.002608100686
669	0.002598364267
670	0.002592619604
671	0.002589960709
672	0.002586862363
673	0.002578669889
674	0.002574868068
675	0.002567241786
676	0.002565036323
677	0.002563392899
678	0.002548440152
679	0.002548427782
680	0.002539448895
681	0.002539447041
682	0.002537635468
683	0.002537566692
684	0.002532919144
685	0.002532917302
686	0.002531767822
687	0.002530580331
688	0.002527088563
689	0.002525327714
690	0.002520796312
691	0.002511903839
692	0.002504332692
693	0.002501119084
694	0.002494536443
695	0.002481047597
696	0.002466036163
697	0.002463792554
698	0.002458444976
699	0.002451277725
700	0.002446874264
701	0.002446244912
702	0.002445259659
703	0.002439890826
704	0.002435413508
705	0.002433722461
706	0.002432025053
707	0.002432015184
708	0.002430231567
709	0.002426845988
710	0.00242080545
711	0.002417267653
712	0.002413860264
713	0.002413857473
714	0.002413851799
715	0.002413848417
716	0.002413847446
717	0.002413843412
718	0.00241383518
719	0.002413825659
720	0.002406766088
721	0.002406754176
722	0.002406752177
723	0.002406743736
724	0.002406731725
725	0.002406716315
726	0.002406693035
727	0.002404863736
728	0.002402697314
729	0.002402693216
730	0.002402687411
731	0.002402681928
732	0.002402667485
733	0.002400687073
734	0.002393756283
735	0.002392447658
736	0.002387348338
737	0.002387176357
738	0.002383473248
739	0.002378109263
740	0.002371750869
741	0.00237175002
742	0.002371745087
743	0.002371741174
744	0.002371723892
745	0.002366476107
746	0.002362622065
747	0.002359096081
748	0.002356759663
749	0.002356738203
750	0.002356732658
751	0.002356722846
752	0.002356718858
753	0.002356715159
754	0.002356710808
755	0.002356707256
756	0.002356705806
757	0.002356700446
758	0.002356700446
759	0.002356700446
760	0.002356700446
761	0.002356700446
762	0.002356696369
763	0.002356695365
764	0.002356695365
765	0.002356695365
766	0.002356695365
767	0.0023541572
768	0.002352743199
769	0.002352743199
770	0.002352743199
771	0.002352743199
772	0.002352743199
773	0.002352733099
774	0.002352733099
775	0.002352733099
776	0.002352733099
777	0.002352733099
778	0.002352727158
779	0.002352722872
780	0.002352718473
781	0.002352716152
782	0.002352712463
783	0.002352708896
784	0.002352703024
785	0.002352697527
786	0.002352688035
787	0.002352681173
788	0.00235266314
789	0.002352660882
790	0.002352660882
791	0.002352660882
792	0.00235265701
793	0.002352651273
794	0.002352653329
795	0.002352653385
796	0.002352651233
797	0.00235264779
798	0.002352646983
799	0.002352643838
800	0.002352642276
801	0.002352641632
802	0.00235263887
803	0.002352637829
804	0.002352634741
805	0.002352634279
806	0.002352629641
807	0.002352627828
808	0.002352625497
809	0.002352621544
810	0.002352617485
811	0.002352600931
812	0.00235259866
813	0.002352595742
814	0.002352585354
815	0.002352581217
816	0.002352581159
817	0.002352574726
818	0.002352569641
819	0.002352561243
820	0.002352557369
821	0.002352542539
822	0.00235253414
823	0.002352531171
824	0.002352531171
825	0.002347623133
826	0.00233672307
827	0.00233044187
828	0.002327734629
829	0.002321249875
830	0.00231327595
831	0.002311859056
832	0.002299834624
833	0.002295794069
834	0.00228888288
835	0.002280970789
836	0.002280136828
837	0.002280131863
838	0.00228011738
839	0.002280092369
840	0.002280067872
841	0.002280039601
842	0.002278770284
843	0.002267334477
844	0.002252898195
845	0.002252812013
846	0.002243614464
847	0.002241154003
848	0.00223200606
849	0.002231950782
850	0.002226166918
851	0.002226160412
852	0.002226158423
853	0.002222694801
854	0.002214957206
855	0.00221351817
856	0.002213498055
857	0.00220952
858	0.002206749647
859	0.002203347933
860	0.002200779127
861	0.002200762127
862	0.00219075771
863	0.002184239806
864	0.002182400328
865	0.002173211748
866	0.002173208049
867	0.002173197942
868	0.002173180299
869	0.002173128647
870	0.002170251753
871	0.0021702464
872	0.002169678376
873	0.002161620121
874	0.002156371236
875	0.002146459875
876	0.002145499665
877	0.002143019737
878	0.002143005343
879	0.0021375669
880	0.002130117121
881	0.00212806869
882	0.002127933982
883	0.002127924276
884	0.002127899399
885	0.002127898472
886	0.002127888956
887	0.002121656199
888	0.002118610518
889	0.002118560911
890	0.002118551484
891	0.002118544262
892	0.002118543259
893	0.002115991912
894	0.002111695134
895	0.002106027705
896	0.00209574316
897	0.002089522998
898	0.002087249323
899	0.002087241808
900	0.002081935138
901	0.002081928638
902	0.002076325409
903	0.002074049365
904	0.00207404527
905	0.002074037494
906	0.002074034999
907	0.002073372043
908	0.002073370839
909	0.002065886112
910	0.002062650524
911	0.002056048269
912	0.00204715786
913	0.002043203316
914	0.002043198426
915	0.002043189535
916	0.002043176229
917	0.0020431736
918	0.002043169423
919	0.002043168006
920	0.002038644824
921	0.002035967228
922	0.002029423855
923	0.002026607507
924	0.002021655922
925	0.002016586877
926	0.002016570724
927	0.002016568787
928	0.002015730623
929	0.002015668857
930	0.002015323784
931	0.002011048853
932	0.002011023721
933	0.002005556853
934	0.002005432506
935	0.002002132626
936	0.002002132382
937	0.002002128659
938	0.002002115211
939	0.002002106093
940	0.0020020964
941	0.0020020964
942	0.001998502029
943	0.001996123838
944	0.001992040475
945	0.001987408472
946	0.00198738789
947	0.001983660472
948	0.001976871695
949	0.001976857325
950	0.001966449503
951	0.001966449503
952	0.001964991017
953	0.001964976349
954	0.001960647128
955	0.001960640665
956	0.001951988099
957	0.001949061533
958	0.00193793102
959	0.001920656821
960	0.00192050154
961	0.001915312108
962	0.00191530953
963	0.001915308674
964	0.001915305645
965	0.001915269001
966	0.001915262887
967	0.001915256185
968	0.001915235996
969	0.001915235157
970	0.001915233764
971	0.001915225932
972	0.001912265651
973	0.001910132097
974	0.001908870323
975	0.001906020118
976	0.001903241302
977	0.001900185265
978	0.001899288923
979	0.001899266345
980	0.001899241984
981	0.001899240096
982	0.001897710132
983	0.001894278903
984	0.001888028786
985	0.00188801764
986	0.00188801026
987	0.001887995956
988	0.001887987549
989	0.001887980304
990	0.001887972339
991	0.001887972339
992	0.001884900503
993	0.00188489048
994	0.001884885892
995	0.001884881114
996	0.001884878111
997	0.001884871437
998	0.001884871437
999	0.001884866957
